zipcode,Station_Name,Corner,Latitude,Longitude
10003,2nd Av,NW,40.72395,-73.991298
10003,2nd Av,SW,40.723665,-73.991651
10003,23rd St,SW,40.739501,-73.987134
10003,23rd St,NE,40.739477,-73.986562
10003,14th St-Union Square,SW,40.735184,-73.989793
10003,14th St-Union Square,SW,40.734495,-73.990311
10003,14th St-Union Square,SW,40.734444,-73.990184
10003,Astor Place,NW,40.729968,-73.99141
10003,Bleecker St,SW,40.725958,-73.994829
10003,Bleecker St,NW,40.726047,-73.994759
10003,Union Square,SW,40.735311,-73.990265
10003,8th St,NW,40.729778,-73.993262
10003,Broadway-Lafayette St,SW,40.724987,-73.995628
10003,Broadway-Lafayette St,SE,40.725011,-73.995745
zipcode,Station_Name,Corner,Latitude,Longitude
10011,Union Square,NE,40.735278,-73.991058
10011,8th Av,SE,40.73955,-74.002389
10011,8th Av,SW,40.739734,-74.002804
10011,42nd St,SW,40.755989,-73.991049
10011,42nd St,NW,40.756101,-73.990887
10011,34th St,SE,40.75202,-73.993352
10011,34th St,NE,40.752161,-73.993109
10011,23rd St,SE,40.745102,-73.998365
10011,23rd St,NE,40.745299,-73.998145
10011,14th St,SW,40.740938,-74.001919
10011,14th St,NW,40.741235,-74.001715
10011,14th St,SE,40.740944,-74.001402
10011,14th St,NE,40.741046,-74.001284
10011,14th St,NW,40.739949,-74.002655
10011,West 4th St,,40.731086,-74.001209
10011,West 4th St,NW,40.731133,-74.001534
10011,West 4th St,NE,40.731091,-74.001127
10011,23rd St,SE,40.742659,-73.992489
10011,23rd St,SE,40.742715,-73.992617
10011,23rd St,NE,40.74288,-73.992506
10011,23rd St,NE,40.742825,-73.992383
10011,14th St,SW,40.737423,-73.99722
10011,14th St,NW,40.737572,-73.997111
10011,14th St,NW,40.737519,-73.99697
10011,14th St,SW,40.73737,-73.997079
10011,34th St,SW,40.751046,-73.991271
10011,23rd St,SE,40.74391,-73.995608
10011,23rd St,NE,40.74412,-73.995348
10011,18th St,SE,40.74092,-73.997698
10011,18th St,NE,40.741015,-73.99758
10011,14th St,SW,40.738484,-73.999914
10011,14th St,NW,40.738775,-73.999711
10011,14th St,NE,40.738585,-73.999405
10011,Christopher St,SE,40.733402,-74.002748
10011,6th Av,SE,40.737197,-73.996704
10011,6th Av,SE,40.737149,-73.996578
10011,Union Square,SW,40.734755,-73.990991
10011,Union Square,SW,40.734859,-73.991235
10011,34th St,SE,40.752689,-73.992742
10011,34th St,NE,40.752796,-73.992669
10011,34th St,NE,40.752766,-73.992596
10011,34th St,SW,40.752877,-73.993244
10011,34th St,NW,40.753053,-73.993256
10011,34th St,NW,40.753032,-73.993188
10011,34th St,SW,40.752178,-73.993701
10011,34th St,NW,40.752427,-73.993679
10011,23rd St,NW,40.746732,-73.997711
10011,23rd St,SW,40.746603,-73.997801
10011,23rd St,SW,40.745278,-73.998771
10011,23rd St,NW,40.745505,-73.998642
10011,23rd St,NE,40.746535,-73.997271
10011,23rd St,NE,40.746483,-73.997142
10011,23rd St,NW,40.74611,-73.998145
10011,23rd St,SE,40.745814,-73.997852
10011,23rd St,SE,40.746427,-73.99735
10011,West 4th St,NE,40.733067,-73.999728
10011,West 4th St,NE,40.733259,-73.999615
10011,West 4th St,NW,40.733072,-74.000192
10011,23rd St,NW,40.743121,-73.993099
10011,23rd St,NW,40.743066,-73.992971
10011,23rd St,SW,40.742977,-73.993188
10011,23rd St,SW,40.742922,-73.993066
10011,14th St,NE,40.738678,-73.995632
10011,14th St,SE,40.738529,-73.995685
10011,14th St,NW,40.738838,-73.996023
10011,14th St,SW,40.738718,-73.996121
10011,14th St,NE,40.737286,-73.996437
10011,14th St,NE,40.737316,-73.996508
10011,34th St,NE,40.749656,-73.99113
10011,34th St,SE,40.750077,-73.99082
10011,34th St,NE,40.750313,-73.990854
10011,34th St,NW,40.750476,-73.991254
10011,34th St,SW,40.750982,-73.990899
10011,28th St,SW,40.747264,-73.993611
10011,28th St,NW,40.747392,-73.99351
10011,28th St,NW,40.746787,-73.993955
10011,28th St,NE,40.746594,-73.993555
10011,23rd St,SW,40.744017,-73.995901
10011,23rd St,NW,40.744313,-73.995811
10011,18th St,SW,40.741081,-73.998105
10011,18th St,NW,40.741206,-73.998035
10011,18th St,NW,40.741783,-73.997557
10011,18th St,NE,40.741617,-73.997197
10011,14th St,SE,40.738358,-73.999656
10011,14th St,NW,40.738013,-74.000329
10011,14th St,NW,40.737388,-74.000815
10011,14th St,NE,40.737197,-74.0004
10011,Christopher St,SW,40.733515,-74.003147
10011,Christopher St,SW,40.733467,-74.003076
10011,Christopher St,NW,40.733634,-74.003123
10011,Christopher St,NW,40.733652,-74.003006
10011,14th St,NE,40.74041,-74.00175
10011,14th St,NW,40.740598,-74.002185
10011,14th St,NE,40.739776,-74.002256
10011,14th St,NE,40.737846,-73.99993
10011,34th St,SE,40.751291,-73.993887
10011,34th St,NE,40.751432,-73.993538
10011,34th St,NW,40.751677,-73.994107
10011,34th St,SW,40.751561,-73.994243
10011,34th St,SW,40.751539,-73.994181
10011,34th St,W,40.74979,-73.991721
10011,28th St,SE,40.747036,-73.993138
10011,28th St,NE,40.747216,-73.993121
zipcode,Station_Name,Corner,Latitude,Longitude
10040,Dyckman St-200th St,NW,40.865758,-73.927266
10040,Dyckman St-200th St,NW,40.865744,-73.927172
10040,Dyckman St-200th St,SW,40.865362,-73.928059
10040,190th St,NW,40.858899,-73.932702
10040,190th St,SE,40.858886,-73.934226
10040,181st St,SE,40.852759,-73.936636
10040,Dyckman St,SW,40.861183,-73.92511
10040,Dyckman St,SW,40.861187,-73.925078
10040,191st St,SW,40.855374,-73.929536
10040,191st St,NE,40.856413,-73.932605
10040,Dyckman St-200th St,SE,40.865296,-73.927411
10040,Dyckman St-200th St,SE,40.865248,-73.927279
10040,Dyckman St-200th St,NE,40.865342,-73.926964
10040,Dyckman St-200th St,NE,40.865446,-73.927035
zipcode,Station_Name,Corner,Latitude,Longitude
10028,86th St,SW,40.779468,-73.955905
10028,86th St,NW,40.779718,-73.955719
10028,86th St,SW,40.779427,-73.95581
10028,86th St,NW,40.77972,-73.955596
10028,77th St,SW,40.773669,-73.960135
10028,77th St,NW,40.773779,-73.959954
10028,77th St,NW,40.773779,-73.960041
10028,77th St,SW,40.773636,-73.96006
10028,86th St,NE,40.779661,-73.955302
10028,86th St,NE,40.779577,-73.955304
10028,86th St,SE,40.779284,-73.955443
10028,86th St,SE,40.77933,-73.955545
10028,77th St,SE,40.773526,-73.959734
10028,77th St,NE,40.773631,-73.959659
10028,77th St,SE,40.773493,-73.959659
10028,77th St,NE,40.773603,-73.959578
zipcode,Station_Name,Corner,Latitude,Longitude
10020,47-50th Sts Rockefeller Center,NW,40.759434,-73.981001
10020,47-50th Sts Rockefeller Center,SW,40.759896,-73.980706
10020,47-50th Sts Rockefeller Center,SW,40.760502,-73.980218
10020,47-50th Sts Rockefeller Center,NE,40.759953,-73.980117
10020,47-50th Sts Rockefeller Center,NW,40.760125,-73.980499
10020,47-50th Sts Rockefeller Center,NE,40.759301,-73.980594
10020,47-50th Sts Rockefeller Center,NW,40.759414,-73.981035
10020,47-50th Sts Rockefeller Center,SE,40.758996,-73.980788
10020,49th St,NE,40.760454,-73.983388
10020,49th St,SE,40.760297,-73.983567
10020,47-50th Sts Rockefeller Center,SW,40.758623,-73.981566
10020,47-50th Sts Rockefeller Center,W,40.758977,-73.981352
10020,47-50th Sts Rockefeller Center,W,40.759105,-73.981252
10020,47-50th Sts Rockefeller Center,SE,40.757801,-73.981788
10020,47-50th Sts Rockefeller Center,SW,40.758024,-73.982079
10020,47-50th Sts Rockefeller Center,NE,40.757981,-73.98154
10020,47-50th Sts Rockefeller Center,SE,40.757862,-73.981735
10020,47-50th Sts Rockefeller Center,SE,40.758486,-73.981158
10020,47-50th Sts Rockefeller Center,NE,40.758615,-73.981095
zipcode,Station_Name,Corner,Latitude,Longitude
10013,Prince St,SE,40.724124,-73.997686
10013,Prince St,NE,40.72422,-73.997633
10013,City Hall,SE,40.713521,-74.006697
10013,Spring St,NE,40.725583,-74.003747
10013,Canal St,NE,40.720704,-74.004999
10013,Canal St,NW,40.720758,-74.005399
10013,Canal St,SE,40.721651,-74.005634
10013,Canal St,NE,40.721967,-74.005133
10013,Chambers St,SW,40.713753,-74.009046
10013,Broadway-Lafayette St,NE,40.725202,-73.996583
10013,Broadway-Lafayette St,SE,40.725499,-73.996387
10013,Canal St,NE,40.722569,-74.00608
10013,Canal St,NE,40.722497,-74.005994
10013,Franklin St,SW,40.719001,-74.006675
10013,Chambers St,SW,40.715444,-74.009453
10013,Chambers St,SE,40.715349,-74.009211
10013,Chambers St,NW,40.715736,-74.009328
10013,Chambers St,NE,40.715576,-74.009031
10013,Chambers St,SW,40.715539,-74.009427
10013,Bleecker St,SW,40.725726,-73.994579
10013,Bleecker St,SE,40.725755,-73.994367
10013,Bleecker St,NE,40.725845,-73.99432
10013,Bleecker St,,40.725137,-73.994938
10013,Bleecker St,,40.724888,-73.995291
10013,Spring St,SE,40.722116,-73.996912
10013,Spring St,NE,40.722235,-73.996818
10013,Canal St,SE,40.718155,-74.000317
10013,Canal St,SE,40.718197,-74.000388
10013,Brooklyn Bridge-City Hall,NW,40.713721,-74.003734
10013,Brooklyn Bridge-City Hall,NW,40.713721,-74.003734
10013,Prince St,SW,40.72426,-73.997957
10013,Prince St,NW,40.724344,-73.997875
10013,Canal St (UL),NW,40.719585,-74.00193
10013,Canal St (UL),NW,40.71966,-74.002019
10013,Canal St (UL),SW,40.719408,-74.002158
10013,Canal St (UL),SW,40.71946,-74.002236
10013,Canal St,SW,40.717823,-74.000326
10013,Chambers St,NE,40.714199,-74.003187
10013,Spring St,NW,40.725595,-74.004326
10013,Spring St,SW,40.726208,-74.00399
10013,Canal St,NE,40.71987,-74.005038
10013,Chambers St,SW,40.714873,-74.008162
10013,Chambers St,SE,40.714777,-74.007903
10013,Chambers St,NW,40.715099,-74.007989
10013,Chambers St,NE,40.714992,-74.007739
10013,Chambers St,NW,40.713949,-74.00896
10013,Chambers St,SW,40.714313,-74.008584
10013,Chambers St,NW,40.714539,-74.008428
10013,Broadway-Lafayette St,NE,40.725344,-73.995612
10013,Canal St,NW,40.722932,-74.00662
10013,Canal St,NW,40.722878,-74.006518
10013,Franklin St,NE,40.719918,-74.00662
10013,Franklin St,SW,40.718965,-74.007121
10013,Franklin St,NW,40.719251,-74.007058
10013,Franklin St,NW,40.719888,-74.006925
10013,Bleecker St,SW,40.725958,-73.994829
10013,Bleecker St,NW,40.726047,-73.994759
10013,Spring St,NW,40.722468,-73.997397
10013,Spring St,SW,40.72239,-73.997437
10013,Canal St,NE,40.718304,-74.000138
10013,Canal St,NE,40.718358,-74.000216
10013,Brooklyn Bridge-City Hall,NW,40.713839,-74.003864
10013,Brooklyn Bridge-City Hall,NW,40.713899,-74.003642
10013,Chambers St,SE,40.7142,-74.008357
10013,Canal St (UL),NE,40.719498,-74.001606
10013,Canal St (UL),SE,40.719218,-74.00185
10013,Canal St (UL),SE,40.719166,-74.001774
10013,Broadway-Lafayette St,SW,40.724987,-73.995628
10013,Broadway-Lafayette St,SE,40.725011,-73.995745
10013,Canal St,NW,40.718589,-74.000552
10013,Canal St,SW,40.718506,-74.000826
10013,Canal St,NW,40.718638,-74.000623
zipcode,Station_Name,Corner,Latitude,Longitude
10005,Wall St,NW,40.706506,-74.009544
10005,Wall St,NE,40.706392,-74.009332
10005,Wall St,SE,40.70719,-74.011997
10005,Wall St,SE,40.707446,-74.011848
10005,Wall St,SE,40.707577,-74.011731
10005,Broad St,SE,40.706142,-74.011128
10005,Broad St,SE,40.705961,-74.011229
10005,Broad St,SW,40.706001,-74.011497
10005,Broad St,NW,40.706439,-74.011263
10005,Broad St,SW,40.705747,-74.011554
10005,Wall St,NW,40.707431,-74.008778
10005,Wall St,SW,40.706385,-74.009658
10005,Wall St,SE,40.706272,-74.009447
10005,Wall St,SE,40.706755,-74.008804
10005,Wall St,SE,40.708436,-74.011298
10005,Wall St,SW,40.707315,-74.012161
10005,Wall St,SW,40.707428,-74.012067
10005,Wall St,NW,40.707577,-74.011927
10005,Wall St,NW,40.707671,-74.011854
10005,Fulton St,NE,40.70863,-74.006999
10005,Fulton St,SE,40.7092,-74.006664
10005,Fulton St,SE,40.709046,-74.006814
10005,Broad St,SE,40.708027,-74.009814
10005,Broad St,SE,40.706911,-74.010494
10005,Broad St,SW,40.707117,-74.010821
10005,Broad St,SE,40.706887,-74.010687
zipcode,Station_Name,Corner,Latitude,Longitude
10032,175th St,NE,40.847946,-73.939375
10032,175th St,SW,40.847809,-73.939807
10032,175th St,NW,40.847944,-73.939679
10032,175th St,NE,40.847859,-73.939303
10032,175th St,NW,40.847992,-73.939564
10032,168th St - Washington Heights,SE,40.840741,-73.939252
10032,163rd St - Amsterdam Av,SE,40.835192,-73.940146
10032,163rd St - Amsterdam Av,NE,40.835278,-73.939625
10032,163rd St - Amsterdam Av,SW,40.835936,-73.940137
10032,155th St,SW,40.830744,-73.941597
10032,155th St,SW,40.830854,-73.941638
10032,155th St,NW,40.831106,-73.94155
10032,155th St,NW,40.831139,-73.941447
10032,155th St,NE,40.831031,-73.941149
10032,155th St,NE,40.830921,-73.9411
10032,155th St,NW,40.830313,-73.936687
10032,157th St,NW,40.834268,-73.945183
10032,157th St,NW,40.834221,-73.945073
10032,175th St,SW,40.846352,-73.940287
10032,175th St,SE,40.846407,-73.939861
10032,168th St - Washington Heights,NW,40.84186,-73.939569
10032,168th St - Washington Heights,NW,40.841928,-73.939455
10032,168th St - Washington Heights,NE,40.84176,-73.939067
10032,168th St,SW,40.840859,-73.940209
10032,168th St,,40.841024,-73.940083
10032,157th St,SE,40.83386,-73.94462
10032,157th St,SE,40.833832,-73.944753
10032,168th St,SE,40.840717,-73.93972
zipcode,Station_Name,Corner,Latitude,Longitude
10027,135th St,SW,40.817125,-73.948225
10027,125th St,NE,40.810879,-73.952318
10027,125th St,SE,40.810526,-73.952583
10027,125th St,NW,40.811007,-73.952615
10027,125th St,SW,40.810636,-73.952886
10027,116th St,SW,40.804312,-73.955643
10027,116th St,NW,40.804639,-73.955559
10027,137th St-City College,NW,40.821584,-73.954223
10027,137th St-City College,SW,40.821348,-73.954408
10027,125th St,NE,40.815143,-73.958439
10027,125th St,NW,40.815688,-73.958554
10027,125th St,SW,40.815307,-73.958826
10027,125th St,SW,40.81523,-73.958366
10027,116th St-Columbia University,NW,40.808251,-73.963955
10027,116th St-Columbia University,NE,40.808099,-73.963603
10027,116th St-Columbia University,NW,40.8084,-73.963845
10027,116th St-Columbia University,NE,40.808245,-73.963495
10027,135th St,SW,40.814024,-73.941117
10027,135th St,NW,40.814316,-73.94091
10027,125th St,SW,40.807681,-73.945752
10027,125th St,NW,40.807995,-73.945524
10027,135th St,SW,40.818558,-73.947543
10027,135th St,NE,40.817188,-73.947665
10027,135th St,SW,40.816892,-73.947818
10027,135th St,SE,40.816867,-73.947953
10027,135th St,SE,40.818354,-73.947213
10027,125th St,SE,40.811858,-73.951351
10027,125th St,SW,40.81199,-73.951745
10027,116th St,NE,40.804428,-73.955024
10027,116th St,SE,40.804172,-73.955131
10027,137th St-City College,NE,40.821454,-73.953856
10027,137th St-City College,NE,40.821391,-73.953906
10027,116th St-Columbia University,SE,40.807535,-73.964013
10027,135th St,SE,40.813896,-73.940831
10027,135th St,NE,40.814188,-73.940618
10027,125th St,SE,40.807548,-73.945463
10027,125th St,NE,40.807875,-73.945229
zipcode,Station_Name,Corner,Latitude,Longitude
10027,135th St,SW,40.817125,-73.948225
10027,125th St,NE,40.810879,-73.952318
10027,125th St,SE,40.810526,-73.952583
10027,125th St,NW,40.811007,-73.952615
10027,125th St,SW,40.810636,-73.952886
10027,116th St,SW,40.804312,-73.955643
10027,116th St,NW,40.804639,-73.955559
10027,137th St-City College,NW,40.821584,-73.954223
10027,137th St-City College,SW,40.821348,-73.954408
10027,125th St,NE,40.815143,-73.958439
10027,125th St,NW,40.815688,-73.958554
10027,125th St,SW,40.815307,-73.958826
10027,125th St,SW,40.81523,-73.958366
10027,116th St-Columbia University,NW,40.808251,-73.963955
10027,116th St-Columbia University,NE,40.808099,-73.963603
10027,116th St-Columbia University,NW,40.8084,-73.963845
10027,116th St-Columbia University,NE,40.808245,-73.963495
10027,135th St,SW,40.814024,-73.941117
10027,135th St,NW,40.814316,-73.94091
10027,125th St,SW,40.807681,-73.945752
10027,125th St,NW,40.807995,-73.945524
10027,135th St,SW,40.818558,-73.947543
10027,135th St,NE,40.817188,-73.947665
10027,135th St,SW,40.816892,-73.947818
10027,135th St,SE,40.816867,-73.947953
10027,135th St,SE,40.818354,-73.947213
10027,125th St,SE,40.811858,-73.951351
10027,125th St,SW,40.81199,-73.951745
10027,116th St,NE,40.804428,-73.955024
10027,116th St,SE,40.804172,-73.955131
10027,137th St-City College,NE,40.821454,-73.953856
10027,137th St-City College,NE,40.821391,-73.953906
10027,116th St-Columbia University,SE,40.807535,-73.964013
10027,135th St,SE,40.813896,-73.940831
10027,135th St,NE,40.814188,-73.940618
10027,125th St,SE,40.807548,-73.945463
10027,125th St,NE,40.807875,-73.945229
